CVE-2017-16272	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16272	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16272	HAS_WEAKNESS	CWE-121
CVE-2017-16273	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16273	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16273	HAS_WEAKNESS	CWE-121
CVE-2017-16273	HAS_WEAKNESS	CWE-787
CVE-2017-16274	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16274	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16274	HAS_WEAKNESS	CWE-121
CVE-2017-16275	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16275	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16275	HAS_WEAKNESS	CWE-121
CVE-2017-16276	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16276	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16276	HAS_WEAKNESS	CWE-121
CVE-2017-16277	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16277	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16277	HAS_WEAKNESS	CWE-121
CVE-2017-16278	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16278	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16278	HAS_WEAKNESS	CWE-121
CVE-2017-16279	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16279	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16279	HAS_WEAKNESS	CWE-121
CVE-2017-16280	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16280	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16280	HAS_WEAKNESS	CWE-121
CVE-2017-16281	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16281	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16281	HAS_WEAKNESS	CWE-121
CVE-2017-16281	HAS_WEAKNESS	CWE-787
CVE-2017-16282	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16282	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16282	HAS_WEAKNESS	CWE-121
CVE-2017-16283	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16283	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16283	HAS_WEAKNESS	CWE-121
CVE-2017-16284	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16284	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16284	HAS_WEAKNESS	CWE-121
CVE-2017-16285	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16285	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16285	HAS_WEAKNESS	CWE-121
CVE-2017-16286	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16286	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16286	HAS_WEAKNESS	CWE-121
CVE-2017-16287	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16287	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16287	HAS_WEAKNESS	CWE-121
